"","transcriptID","WormBaseID","locus","start","stop","VL_am","VL_lm","VL_nil","VC_lm","VC_nil","VR_am","VR_lm","VR_nil","HCON_ortho","HCON_start","HCON_stop","interval_1_status","interval_2_status"
"2042","F38H12.5","WBGene00018190",NA,4081228,4083052,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2043","F38H12.2","WBGene00005624","srj-40",4101867,4103893,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2044","F07G11.9","WBGene00017233","lmd-4",7314136,7321009,NA,NA,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2045","T27B7.7a","WBGene00020853","fbxa-137",2278819,2281400,"Y",NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2046","F38H12.1","WBGene00005623","srj-39",4104598,4106244,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2047","F41B5.12a","WBGene00202502",NA,2261019,2261847,"Y",NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2048","F07G11.2","WBGene00017229",NA,7304806,7305795,NA,NA,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2049","F07G11.3","WBGene00017230",NA,7298763,7301553,NA,NA,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2050","F49H6.11","WBGene00009912","srz-94",17032812,17035950,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"2051","F40G12.2","WBGene00009597",NA,14259477,14260931,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"2052","F14H3.14","WBGene00045513",NA,16062661,16062888,NA,NA,NA,NA,NA,"Y","Y","Y",NA,NA,NA,NA,NA
"2053","Y26G10.2","WBGene00005255","srh-32",17701212,17703285,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"2054","F21A3.11","WBGene00219316",NA,15530783,15533251,NA,NA,NA,NA,NA,NA,NA,"Y","HCON_00136570-00001","7435361","7448745",NA,NA
"2055","F14H3.10","WBGene00008829","cyp-35D1",16069238,16071318,NA,NA,NA,NA,NA,"Y","Y","Y",NA,NA,NA,NA,NA
"2056","F46E10.2","WBGene00018489",NA,6520435,6521099,NA,NA,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2057","F46E10.3","WBGene00018490",NA,6518297,6519138,NA,NA,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2058","Y46H3A.3a","WBGene00002016","hsp-16.2",1804334,1804971,"Y",NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2059","F46E10.9","WBGene00001073","dpy-11",6511583,6515240,NA,NA,NA,"Y",NA,NA,NA,NA,"HCON_00158930-00001","42368418","42372968",NA,NA
"2060","R09B5.12a","WBGene00019980","chil-14",1455062,1456670,NA,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2061","Y59A8B.19","WBGene00013351",NA,18007230,18007816,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"2062","ZC142.2","WBGene00022529","srt-14",4253502,4256574,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2063","F36G9.15","WBGene00009491",NA,15987465,15988174,NA,NA,NA,NA,NA,"Y","Y","Y",NA,NA,NA,NA,NA
"2064","C06B3.5","WBGene00007364","stdh-3",13904611,13905996,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"2065","T23D5.11","WBGene00006076","str-8",15755031,15756394,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"2066","F44C8.5b","WBGene00003718","nhr-128",2222065,2225321,"Y",NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2067","K09H11.9","WBGene00044539",NA,5714760,5716581,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA
"2068","K02H11.9","WBGene00019350",NA,1535224,1537079,NA,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2069","K08F9.4","WBGene00010687",NA,15144019,15146436,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"2070","K02H11.7","WBGene00006270","str-243",1522785,1524224,NA,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2071","K02H11.6","WBGene00019349","trx-5",1533892,1534415,NA,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2072","K09H11.1","WBGene00019599","acds-10",5747723,5752033,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA
"2073","K02H11.3","WBGene00006265","str-236",1526467,1528085,NA,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2074","K09H11.7","WBGene00019604","pgph-1",5752352,5753532,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA
"2075","K09H11.4","WBGene00019601",NA,5722832,5726563,NA,NA,NA,NA,"Y",NA,NA,NA,"HCON_00138160-00001","9462249","9466573",NA,NA
"2076","C13B7.4a","WBGene00005148","srd-71",2423287,2426206,"Y",NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2077","K11C4.3c","WBGene00006803","unc-70",6881978,6891836,NA,NA,NA,"Y",NA,NA,NA,NA,"HCON_00134220-00001","4301545","4339938",NA,NA
"2078","T24A6.20","WBGene00020756",NA,3553134,3554570,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2079","Y59A8B.1a","WBGene00001080","dpy-21",17936316,17949192,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"2080","F53E2.1a","WBGene00018757","tag-304",1467744,1471105,NA,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2081","Y46H3B.2","WBGene00021603","clec-204",1757167,1760303,NA,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2082","C13A2.12","WBGene00044547",NA,7259262,7260160,NA,NA,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2083","C33G8.2","WBGene00016360",NA,7009761,7012311,NA,NA,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2084","C13A2.10","WBGene00015726",NA,7273831,7275087,NA,NA,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2085","Y32B12A.5","WBGene00012520",NA,16486978,16487574,NA,NA,NA,NA,NA,"Y",NA,"Y",NA,NA,NA,NA,NA
"2086","F36H9.10","WBGene00268194",NA,1798200,1799694,"Y",NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2087","Y6E2A.9a","WBGene00012402","sfxn-1.3",15726841,15728358,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"2088","H27D07.2","WBGene00005888","srw-141",2937311,2938597,"Y","Y","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2089","T21H3.2b","WBGene00004230","ptr-16",1165673,1174969,NA,NA,"Y",NA,NA,NA,NA,NA,"HCON_00163340-00001","47967568","48004967",NA,NA
"2090","T10C6.3","WBGene00005934","srx-43",16017971,16019862,NA,NA,NA,NA,NA,"Y","Y","Y",NA,NA,NA,NA,NA
"2091","T26H2.6a","WBGene00006140","str-81",19225543,19226874,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"2092","T26F2.3","WBGene00045401","eol-1",13979461,13980754,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"2093","F22F7.11","WBGene00235326",NA,2119829,2120215,"Y",NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2094","C38C3.10","WBGene00045390",NA,1494769,1495453,NA,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2095","F22F7.12","WBGene00268198",NA,2144020,2144508,"Y",NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2096","F11A5.5b","WBGene00008673",NA,16198379,16201045,NA,NA,NA,NA,NA,"Y","Y","Y",NA,NA,NA,NA,NA
"2097","K06B4.7","WBGene00010602","nhr-197",15687960,15689759,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"2098","R09A1.1a","WBGene00019971","ergo-1",1008803,1018358,NA,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2099","T08G3.6","WBGene00011618",NA,16445976,16447165,NA,NA,NA,NA,NA,"Y",NA,"Y",NA,NA,NA,NA,NA
"2100","F22F7.1a","WBGene00017719","ldp-1",2126381,2130100,"Y",NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2101","T06C12.9","WBGene00011516",NA,15885662,15886059,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"2102","K05D4.3","WBGene00010588","srz-14",16183657,16184723,NA,NA,NA,NA,NA,"Y","Y","Y",NA,NA,NA,NA,NA
"2103","K05D4.2","WBGene00006159","str-106",16180650,16181861,NA,NA,NA,NA,NA,"Y","Y","Y",NA,NA,NA,NA,NA
"2104","C07G3.9a","WBGene00015577","ugt-64",3503124,3506352,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2105","F09C6.7","WBGene00005145","srd-68",16901215,16902826,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"2106","K05D4.4","WBGene00010589","cyp-33D1",16173743,16175857,NA,NA,NA,NA,NA,"Y","Y","Y",NA,NA,NA,NA,NA
"2107","F26F12.3a","WBGene00017834",NA,5838955,5845739,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA
"2108","Y59A8B.4","WBGene00005351","srh-134",18014641,18017326,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"2109","K05D4.8","WBGene00010590","srz-13",16182410,16183540,NA,NA,NA,NA,NA,"Y","Y","Y",NA,NA,NA,NA,NA
"2110","C47A10.16","WBGene00219381",NA,17764831,17765177,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"2111","F44G3.11a","WBGene00006092","str-25",16115681,16116897,NA,NA,NA,NA,NA,"Y","Y","Y",NA,NA,NA,NA,NA
"2112","F21D9.4a","WBGene00009018",NA,19253820,19256758,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"2113","C08E8.5","WBGene00007441",NA,18359818,18359988,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"2114","Y69H2.11","WBGene00013486","egas-1",18640337,18648392,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"2115","T06E6.7","WBGene00005464","srh-258",15405159,15406760,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"2116","F14F8.11","WBGene00005789","srw-42",16692125,16693832,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"2117","H39E23.1d","WBGene00003916","par-1",14112034,14126538,NA,NA,NA,NA,NA,NA,NA,"Y","HCON_00132030-00001","1236684","1264906",NA,NA
"2118","F59A7.4","WBGene00001857","hil-6",2030507,2031554,"Y",NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2119","F59A7.7","WBGene00019094",NA,2012094,2013398,"Y",NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2120","F59A7.1","WBGene00019089","clec-206",2000418,2004329,"Y",NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2121","C44C3.9","WBGene00005309","srh-88",2963566,2964886,"Y","Y","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2122","F59A7.3","WBGene00019091","srab-13",2024703,2027887,"Y",NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2123","F59A7.2","WBGene00019090",NA,2015836,2016541,"Y",NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2124","C44C3.5","WBGene00005865","srw-118",2978760,2980078,"Y","Y","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2125","C44C3.6","WBGene00005864","srw-117",2982152,2983451,"Y","Y","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2126","M03E7.4","WBGene00019756",NA,5609414,5613219,NA,NA,NA,NA,"Y",NA,NA,NA,"HCON_00150070-00001","29441971","29458697",NA,NA
"2127","M03E7.3","WBGene00019755",NA,5615024,5616198,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA
"2128","M03E7.2","WBGene00019754",NA,5617601,5618338,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA
"2129","C44C3.2","WBGene00005876","srw-129",2971949,2973485,"Y","Y","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2130","C44C3.3","WBGene00005885","srw-138",2961632,2963060,"Y","Y","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2131","C18D4.6c","WBGene00007675",NA,17535586,17538373,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"2132","K04F1.3a","WBGene00005845","srw-98",1676474,1678328,NA,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2133","T08G3.8","WBGene00005707","sru-44",16466466,16467940,NA,NA,NA,NA,NA,"Y",NA,"Y",NA,NA,NA,NA,NA
"2134","T20D4.3b","WBGene00020609",NA,3418263,3422779,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2135","Y39B6A.24","WBGene00012683","asp-17",19035723,19037322,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"2136","F57G4.8","WBGene00010212","fbxa-192",17640672,17650527,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"2137","C24B9.15","WBGene00005217","srg-60",2721290,2722655,"Y","Y","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2138","C24B9.14","WBGene00005214","srg-57",2732177,2734460,"Y","Y","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2139","C24B9.11","WBGene00005218","srg-61",2739163,2740280,"Y","Y","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2140","C24B9.10","WBGene00005213","srg-56",2735531,2738274,"Y","Y","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2141","Y39H10B.2a","WBGene00044527",NA,3668728,3670784,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2142","F10D2.8b","WBGene00017334",NA,7148688,7150686,NA,NA,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2143","Y17D7C.2","WBGene00012456",NA,18715853,18719989,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"2144","T28C12.4a","WBGene00020891","cest-24",6323205,6326392,NA,NA,NA,"Y",NA,NA,NA,NA,"HCON_00137850-00001","9044051","9048979",NA,NA
"2145","C18D4.5","WBGene00014679","srz-25",17540595,17542272,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"2146","C18D4.3","WBGene00007673",NA,17532353,17532786,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"2147","C18D4.9","WBGene00007678","srz-90",17528029,17529910,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"2148","Y39B6A.35","WBGene00006567","tgt-2",18998345,19000918,NA,NA,NA,NA,NA,NA,NA,"Y","HCON_00135450-00001","5764442","5766944",NA,NA
"2149","C08E8.4","WBGene00007440",NA,18371846,18373532,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"2150","T26H5.11","WBGene00202495",NA,15443827,15444269,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"2151","C55A1.6","WBGene00008323",NA,15648035,15648852,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"2152","C55A1.7","WBGene00008324",NA,15646983,15647809,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"2153","C55A1.5","WBGene00006090","str-23",15644875,15646478,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"2154","C55A1.3","WBGene00006275","str-248",15628125,15629643,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"2155","F15E11.1","WBGene00017490","pud-2.1",2329444,2329954,"Y",NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2156","F15E11.3","WBGene00017492","irld-29",2336678,2338638,"Y",NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2157","F15E11.4","WBGene00017493","irld-30",2339540,2341408,"Y",NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2158","C55A1.8","WBGene00005705","sru-42",15650467,15652413,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"2159","Y46H3D.6a","WBGene00021610","nhr-237",1625187,1626818,NA,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2160","ZC412.10","WBGene00050943",NA,14875943,14876661,NA,NA,NA,NA,NA,NA,NA,"Y","HCON_00153770-00001","35449519","35454203",NA,NA
"2161","T23D5.3","WBGene00011942",NA,15732863,15733668,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"2162","F10D2.9","WBGene00001399","fat-7",7151353,7153146,NA,NA,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2163","Y32G9A.1","WBGene00001785","gst-37",1921621,1922381,"Y",NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2164","F10D2.7","WBGene00017333","ugt-38",7145656,7147470,NA,NA,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2165","F10D2.4","WBGene00006163","str-112",7136277,7138417,NA,NA,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2166","F10D2.5","WBGene00017331","ugt-40",7139477,7141964,NA,NA,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2167","Y32G9A.5","WBGene00021303",NA,1907650,1908568,"Y",NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2168","Y32G9A.4","WBGene00005644","srp-3",1908842,1910692,"Y",NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2169","F10D2.1","WBGene00006237","str-204",7159691,7161016,NA,NA,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2170","Y49A3A.3","WBGene00013026",NA,14354395,14355747,NA,NA,NA,NA,NA,NA,NA,"Y","HCON_00147835-00001","25990723","25999158",NA,NA
"2171","Y49A3A.2","WBGene00013025","vha-13",14351207,14354422,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"2172","Y49A3A.1","WBGene00013024","cept-2",14347731,14351482,NA,NA,NA,NA,NA,NA,NA,"Y","HCON_00147840-00001","25999284","26007690",NA,NA
"2173","ZC376.2b","WBGene00013874","cest-2.2",14171639,14175327,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"2174","Y49A3A.4","WBGene00013027",NA,14356846,14358890,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"2175","W02H5.19","WBGene00302982",NA,2638890,2639449,"Y","Y","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2176","C02E11.1b","WBGene00015344","nra-4",1042691,1048582,NA,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2177","F20E11.18a","WBGene00206495",NA,17435678,17436592,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"2178","T01C4.8","WBGene00044546",NA,7129146,7129560,NA,NA,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2179","C14C11.2","WBGene00015766",NA,5660928,5663492,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA
"2180","C14C11.1","WBGene00015765",NA,5663591,5665264,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA
"2181","C14C11.7","WBGene00015769",NA,5665242,5666086,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA
"2182","C14C11.6","WBGene00003507","mut-14",5658713,5660704,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA
"2183","C14C11.5","WBGene00006008","srx-117",5644471,5646311,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA
"2184","C14C11.4","WBGene00015768",NA,5647564,5651040,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA
"2185","Y5H2A.4","WBGene00044521",NA,2272441,2274353,"Y",NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2186","T23D5.9","WBGene00006108","str-43",15750932,15752149,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"2187","R11H6.3c","WBGene00011251","glb-22",14600272,14606567,NA,NA,NA,NA,NA,NA,NA,"Y","HCON_00158080-00001","41370493","41380366","Y",NA
"2188","Y50D4A.5","WBGene00021739",NA,1207307,1207834,NA,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2189","T01C4.4","WBGene00005925","srx-34",7119063,7120268,NA,NA,NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2190","B0462.3","WBGene00007182","fbxb-119",18318595,18319744,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"2191","C04E12.5b","WBGene00015435",NA,3358643,3361093,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2192","F49H6.5a","WBGene00009908",NA,17023473,17025526,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"2193","Y59A8B.10d","WBGene00013347","nova-1",18070004,18081905,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"2194","T26H5.14","WBGene00235133",NA,15449165,15449616,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"2195","C14A6.7","WBGene00007571",NA,18167629,18168450,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"2196","T06A1.7a","WBGene00044518","fipr-25",1957417,1957932,"Y",NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2197","Y59A8B.20","WBGene00013352","lon-8",17995347,18001368,NA,NA,NA,NA,NA,NA,NA,"Y","HCON_00144270-00001","19488128","19493434",NA,NA
"2198","T09F5.11","WBGene00011670","fbxa-84",15182440,15184134,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"2199","T10H4.2","WBGene00006153","str-96",15292490,15293965,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"2200","T10H4.3","WBGene00005769","srw-22",15268602,15269748,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"2201","T10H4.6","WBGene00005764","srw-17",15275440,15277015,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"2202","T10H4.4","WBGene00011697",NA,15270147,15272363,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"2203","C17E7.3a","WBGene00015898","sre-9",3894961,3898208,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2204","T10H4.8","WBGene00005766","srw-19",15279782,15281395,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"2205","T10H4.9","WBGene00005942","srx-51",15281899,15283562,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"2206","Y94A7B.8","WBGene00005505","srh-301",17824910,17827774,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"2207","F54B8.11","WBGene00010025","srbc-54",15832436,15833722,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"2208","Y94A7B.9","WBGene00005508","srh-304",17828610,17829983,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"2209","F47B8.3","WBGene00009804",NA,14321367,14323003,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"2210","ZK228.5","WBGene00005397","srh-182",18471985,18473530,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"2211","K05D4.9","WBGene00010591",NA,16170242,16171821,NA,NA,NA,NA,NA,"Y","Y","Y",NA,NA,NA,NA,NA
"2212","Y94A7B.5","WBGene00005502","srh-298",17818867,17821003,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"2213","F22F7.4a","WBGene00017722",NA,2103658,2106076,"Y",NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2214","Y40B10A.9a","WBGene00021493",NA,2069138,2072907,"Y",NA,"Y",NA,NA,NA,NA,NA,"HCON_00162760-00001","47224109","47229344",NA,"Y"
"2215","Y69H2.17","WBGene00077455",NA,18684937,18686389,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"2216","Y45G5AM.8a","WBGene00021560","coh-4",4169915,4175640,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2217","Y75B12A.2","WBGene00013566",NA,15109577,15110345,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"2218","W06A7.4a","WBGene00012293",NA,14824424,14829533,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"2219","Y20C6A.4","WBGene00077495",NA,17380232,17381119,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"2220","F56A4.7","WBGene00018915","str-267",2449518,2452460,"Y",NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2221","C06B8.6","WBGene00005429","srh-219",15496269,15497567,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"2222","C06B8.7","WBGene00007372",NA,15498734,15511421,NA,NA,NA,NA,NA,NA,NA,"Y","HCON_00149750-00001","28954487","28999141",NA,NA
"2223","C06B8.4","WBGene00007370","str-264",15491003,15492770,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"2224","Y59A8B.24","WBGene00013356",NA,17951595,17953111,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"2225","H12D21.11","WBGene00010387",NA,14915906,14917682,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"2226","C06B8.1","WBGene00007367","nhr-150",15479383,15481677,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"2227","C06B8.8","WBGene00004452","rpl-38",15512166,15512780,NA,NA,NA,NA,NA,NA,NA,"Y","HCON_00138220-00001","9678356","9682799",NA,NA
"2228","T26H5.8","WBGene00012070",NA,15427164,15432721,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"2229","ZK262.1","WBGene00005417","srh-207",18409043,18410242,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA
"2230","T03E6.3","WBGene00011396","nhr-271",16578459,16580524,NA,NA,NA,NA,NA,"Y",NA,"Y",NA,NA,NA,NA,NA
"2231","K08D9.10","WBGene00269352",NA,3230897,3230974,"Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
