"","transcriptID","WormBaseID","locus","start","stop","VL_am","VL_lm","VL_nil","VC_lm","VC_nil","VR_am","VR_lm","VR_nil","HCON_ortho","HCON_start","HCON_stop","interval_1_status","interval_2_status"
"2135","Y39B6A.24","WBGene00012683","asp-17",19035723,19037322,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"2136","F57G4.8","WBGene00010212","fbxa-192",17640672,17650527,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"2137","C24B9.15","WBGene00005217","srg-60",2721290,2722655,"Y","Y","Y","-","-","-","-","-","-",NA,NA,"-","-"
"2138","C24B9.14","WBGene00005214","srg-57",2732177,2734460,"Y","Y","Y","-","-","-","-","-","-",NA,NA,"-","-"
"2139","C24B9.11","WBGene00005218","srg-61",2739163,2740280,"Y","Y","Y","-","-","-","-","-","-",NA,NA,"-","-"
"2140","C24B9.10","WBGene00005213","srg-56",2735531,2738274,"Y","Y","Y","-","-","-","-","-","-",NA,NA,"-","-"
"2141","Y39H10B.2a","WBGene00044527","-",3668728,3670784,"Y","-","-","-","-","-","-","-","-",NA,NA,"-","-"
"2142","F10D2.8b","WBGene00017334","-",7148688,7150686,"-","-","-","Y","-","-","-","-","-",NA,NA,"-","-"
"2143","Y17D7C.2","WBGene00012456","-",18715853,18719989,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"2144","T28C12.4a","WBGene00020891","cest-24",6323205,6326392,"-","-","-","Y","-","-","-","-","HCON_00137850-00001",9044051,9048979,"-","-"
"2145","C18D4.5","WBGene00014679","srz-25",17540595,17542272,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"2146","C18D4.3","WBGene00007673","-",17532353,17532786,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"2147","C18D4.9","WBGene00007678","srz-90",17528029,17529910,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"2148","Y39B6A.35","WBGene00006567","tgt-2",18998345,19000918,"-","-","-","-","-","-","-","Y","HCON_00135450-00001",5764442,5766944,"-","-"
"2149","C08E8.4","WBGene00007440","-",18371846,18373532,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"2150","T26H5.11","WBGene00202495","-",15443827,15444269,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"2151","C55A1.6","WBGene00008323","-",15648035,15648852,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"2152","C55A1.7","WBGene00008324","-",15646983,15647809,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"2153","C55A1.5","WBGene00006090","str-23",15644875,15646478,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"2154","C55A1.3","WBGene00006275","str-248",15628125,15629643,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"2155","F15E11.1","WBGene00017490","pud-2.1",2329444,2329954,"Y","-","Y","-","-","-","-","-","-",NA,NA,"-","-"
"2156","F15E11.3","WBGene00017492","irld-29",2336678,2338638,"Y","-","Y","-","-","-","-","-","-",NA,NA,"-","-"
"2157","F15E11.4","WBGene00017493","irld-30",2339540,2341408,"Y","-","Y","-","-","-","-","-","-",NA,NA,"-","-"
"2158","C55A1.8","WBGene00005705","sru-42",15650467,15652413,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"2159","Y46H3D.6a","WBGene00021610","nhr-237",1625187,1626818,"-","-","Y","-","-","-","-","-","-",NA,NA,"-","-"
"2160","ZC412.10","WBGene00050943","-",14875943,14876661,"-","-","-","-","-","-","-","Y","HCON_00153770-00001",35449519,35454203,"-","-"
"2161","T23D5.3","WBGene00011942","-",15732863,15733668,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"2162","F10D2.9","WBGene00001399","fat-7",7151353,7153146,"-","-","-","Y","-","-","-","-","-",NA,NA,"-","-"
"2163","Y32G9A.1","WBGene00001785","gst-37",1921621,1922381,"Y","-","Y","-","-","-","-","-","-",NA,NA,"-","-"
"2164","F10D2.7","WBGene00017333","ugt-38",7145656,7147470,"-","-","-","Y","-","-","-","-","-",NA,NA,"-","-"
"2165","F10D2.4","WBGene00006163","str-112",7136277,7138417,"-","-","-","Y","-","-","-","-","-",NA,NA,"-","-"
"2166","F10D2.5","WBGene00017331","ugt-40",7139477,7141964,"-","-","-","Y","-","-","-","-","-",NA,NA,"-","-"
"2167","Y32G9A.5","WBGene00021303","-",1907650,1908568,"Y","-","Y","-","-","-","-","-","-",NA,NA,"-","-"
"2168","Y32G9A.4","WBGene00005644","srp-3",1908842,1910692,"Y","-","Y","-","-","-","-","-","-",NA,NA,"-","-"
"2169","F10D2.1","WBGene00006237","str-204",7159691,7161016,"-","-","-","Y","-","-","-","-","-",NA,NA,"-","-"
"2170","Y49A3A.3","WBGene00013026","-",14354395,14355747,"-","-","-","-","-","-","-","Y","HCON_00147835-00001",25990723,25999158,"-","-"
"2171","Y49A3A.2","WBGene00013025","vha-13",14351207,14354422,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"2172","Y49A3A.1","WBGene00013024","cept-2",14347731,14351482,"-","-","-","-","-","-","-","Y","HCON_00147840-00001",25999284,26007690,"-","-"
"2173","ZC376.2b","WBGene00013874","cest-2.2",14171639,14175327,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"2174","Y49A3A.4","WBGene00013027","-",14356846,14358890,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"2175","W02H5.19","WBGene00302982","-",2638890,2639449,"Y","Y","Y","-","-","-","-","-","-",NA,NA,"-","-"
"2176","C02E11.1b","WBGene00015344","nra-4",1042691,1048582,"-","-","Y","-","-","-","-","-","-",NA,NA,"-","-"
"2177","F20E11.18a","WBGene00206495","-",17435678,17436592,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"2178","T01C4.8","WBGene00044546","-",7129146,7129560,"-","-","-","Y","-","-","-","-","-",NA,NA,"-","-"
"2179","C14C11.2","WBGene00015766","-",5660928,5663492,"-","-","-","-","Y","-","-","-","-",NA,NA,"-","-"
"2180","C14C11.1","WBGene00015765","-",5663591,5665264,"-","-","-","-","Y","-","-","-","-",NA,NA,"-","-"
"2181","C14C11.7","WBGene00015769","-",5665242,5666086,"-","-","-","-","Y","-","-","-","-",NA,NA,"-","-"
"2182","C14C11.6","WBGene00003507","mut-14",5658713,5660704,"-","-","-","-","Y","-","-","-","-",NA,NA,"-","-"
"2183","C14C11.5","WBGene00006008","srx-117",5644471,5646311,"-","-","-","-","Y","-","-","-","-",NA,NA,"-","-"
"2184","C14C11.4","WBGene00015768","-",5647564,5651040,"-","-","-","-","Y","-","-","-","-",NA,NA,"-","-"
"2185","Y5H2A.4","WBGene00044521","-",2272441,2274353,"Y","-","Y","-","-","-","-","-","-",NA,NA,"-","-"
"2186","T23D5.9","WBGene00006108","str-43",15750932,15752149,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"2187","R11H6.3c","WBGene00011251","glb-22",14600272,14606567,"-","-","-","-","-","-","-","Y","HCON_00158080-00001",41370493,41380366,"Y","-"
"2188","Y50D4A.5","WBGene00021739","-",1207307,1207834,"-","-","Y","-","-","-","-","-","-",NA,NA,"Y","-"
"2189","T01C4.4","WBGene00005925","srx-34",7119063,7120268,"-","-","-","Y","-","-","-","-","-",NA,NA,"Y","-"
"2190","B0462.3","WBGene00007182","fbxb-119",18318595,18319744,"-","-","-","-","-","-","-","Y","-",NA,NA,"Y","-"
"2191","C04E12.5b","WBGene00015435","-",3358643,3361093,"Y","-","-","-","-","-","-","-","-",NA,NA,"Y","-"
"2192","F49H6.5a","WBGene00009908","-",17023473,17025526,"-","-","-","-","-","-","-","Y","-",NA,NA,"Y","-"
"2193","Y59A8B.10d","WBGene00013347","nova-1",18070004,18081905,"-","-","-","-","-","-","-","Y","-",NA,NA,"Y","-"
"2194","T26H5.14","WBGene00235133","-",15449165,15449616,"-","-","-","-","-","-","-","Y","-",NA,NA,"Y","-"
"2195","C14A6.7","WBGene00007571","-",18167629,18168450,"-","-","-","-","-","-","-","Y","-",NA,NA,"Y","-"
"2196","T06A1.7a","WBGene00044518","fipr-25",1957417,1957932,"Y","-","Y","-","-","-","-","-","-",NA,NA,"Y","-"
"2197","Y59A8B.20","WBGene00013352","lon-8",17995347,18001368,"-","-","-","-","-","-","-","Y","HCON_00144270-00001",19488128,19493434,"-","-"
"2198","T09F5.11","WBGene00011670","fbxa-84",15182440,15184134,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"2199","T10H4.2","WBGene00006153","str-96",15292490,15293965,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"2200","T10H4.3","WBGene00005769","srw-22",15268602,15269748,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"2201","T10H4.6","WBGene00005764","srw-17",15275440,15277015,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"2202","T10H4.4","WBGene00011697","-",15270147,15272363,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"2203","C17E7.3a","WBGene00015898","sre-9",3894961,3898208,"Y","-","-","-","-","-","-","-","-",NA,NA,"-","-"
"2204","T10H4.8","WBGene00005766","srw-19",15279782,15281395,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"2205","T10H4.9","WBGene00005942","srx-51",15281899,15283562,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"2206","Y94A7B.8","WBGene00005505","srh-301",17824910,17827774,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"2207","F54B8.11","WBGene00010025","srbc-54",15832436,15833722,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"2208","Y94A7B.9","WBGene00005508","srh-304",17828610,17829983,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"2209","F47B8.3","WBGene00009804","-",14321367,14323003,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"2210","ZK228.5","WBGene00005397","srh-182",18471985,18473530,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"2211","K05D4.9","WBGene00010591","-",16170242,16171821,"-","-","-","-","-","Y","Y","Y","-",NA,NA,"-","-"
"2212","Y94A7B.5","WBGene00005502","srh-298",17818867,17821003,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"2213","F22F7.4a","WBGene00017722","-",2103658,2106076,"Y","-","Y","-","-","-","-","-","-",NA,NA,"-","-"
"2214","Y40B10A.9a","WBGene00021493","-",2069138,2072907,"Y","-","Y","-","-","-","-","-","HCON_00162760-00001",47224109,47229344,"-","Y"
"2215","Y69H2.17","WBGene00077455","-",18684937,18686389,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","Y"
"2216","Y45G5AM.8a","WBGene00021560","coh-4",4169915,4175640,"Y","-","-","-","-","-","-","-","-",NA,NA,"-","Y"
"2217","Y75B12A.2","WBGene00013566","-",15109577,15110345,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","Y"
"2218","W06A7.4a","WBGene00012293","-",14824424,14829533,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","Y"
"2219","Y20C6A.4","WBGene00077495","-",17380232,17381119,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","Y"
"2220","F56A4.7","WBGene00018915","str-267",2449518,2452460,"Y","-","Y","-","-","-","-","-","-",NA,NA,"-","Y"
"2221","C06B8.6","WBGene00005429","srh-219",15496269,15497567,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","Y"
"2222","C06B8.7","WBGene00007372","-",15498734,15511421,"-","-","-","-","-","-","-","Y","HCON_00149750-00001",28954487,28999141,"-","-"
"2223","C06B8.4","WBGene00007370","str-264",15491003,15492770,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"2224","Y59A8B.24","WBGene00013356","-",17951595,17953111,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"2225","H12D21.11","WBGene00010387","-",14915906,14917682,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"2226","C06B8.1","WBGene00007367","nhr-150",15479383,15481677,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"2227","C06B8.8","WBGene00004452","rpl-38",15512166,15512780,"-","-","-","-","-","-","-","Y","HCON_00138220-00001",9678356,9682799,"-","-"
"2228","T26H5.8","WBGene00012070","-",15427164,15432721,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"2229","ZK262.1","WBGene00005417","srh-207",18409043,18410242,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"2230","T03E6.3","WBGene00011396","nhr-271",16578459,16580524,"-","-","-","-","-","Y","-","Y","-",NA,NA,"-","-"
"2231","K08D9.10","WBGene00269352","-",3230897,3230974,"Y","-","-","-","-","-","-","-","-",NA,NA,"-","-"
"2232","K03D7.2","WBGene00005778","srw-31",17506589,17508506,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"2233","T27B7.4a","WBGene00003705","nhr-115",2292540,2294800,"Y","-","Y","-","-","-","-","-","-",NA,NA,"-","-"
"2234","K03D7.6","WBGene00005337","srh-118",17494306,17496171,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"2235","K03D7.7","WBGene00010534","fbxa-102",17492077,17493832,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"2236","Y39B6A.43b","WBGene00012701","-",18960964,18967842,"-","-","-","-","-","-","-","Y","HCON_00150930-00001",30983380,30996262,"-","-"
"2237","F09C6.3","WBGene00008617","-",16878724,16880154,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"2238","T03E6.4","WBGene00006197","str-150",16583273,16585174,"-","-","-","-","-","Y","-","Y","-",NA,NA,"-","-"
"2239","C38C3.6b","WBGene00016514","-",1484828,1491610,"-","-","Y","-","-","-","-","-","-",NA,NA,"-","-"
"2240","C05C8.1a","WBGene00015460","-",7239771,7241366,"-","-","-","Y","-","-","-","-","HCON_00132220-00001",1440550,1442981,"-","-"
"2241","ZK262.3","WBGene00013950","-",18414351,18416861,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"2242","Y59A8B.25","WBGene00044794","-",18053778,18055397,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"2243","W08G11.4","WBGene00012348","pptr-1",16357519,16367459,"-","-","-","-","-","Y","-","Y","HCON_00134630-00001",4817084,4824000,"-","-"
"2244","Y73C8A.1b","WBGene00006084","str-16",3236874,3240609,"Y","-","-","-","-","-","-","-","-",NA,NA,"-","-"
"2245","F49H6.8","WBGene00009909","-",17022370,17022663,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"2246","F49H6.4","WBGene00005316","srh-97",17017087,17019800,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"2247","Y39B6A.12b","WBGene00012674","bed-1",19119527,19124915,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"2248","Y102A5C.17a","WBGene00013622","clec-238",16952052,16953629,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"2249","F49H6.2","WBGene00009906","clec-241",17012127,17013332,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"2250","F49H6.3","WBGene00009907","-",17014408,17015326,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"2251","Y50E8A.4a","WBGene00006795","unc-61",14731064,14734237,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"2252","Y69H2.12","WBGene00013487","egas-2",18650343,18656165,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"2253","C08E8.3","WBGene00007439","-",18350142,18350515,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"2254","C31A11.6","WBGene00007834","srxa-7",16307553,16309688,"-","-","-","-","-","Y","Y","Y","-",NA,NA,"-","-"
"2255","F11D11.14","WBGene00045364","clec-250",18738955,18742208,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"2256","F46E10.10a","WBGene00018491","mdh-1",6515283,6516526,"-","-","-","Y","-","-","-","-","HCON_00158480-00001",41896062,41900078,"Y","-"
"2257","F38H12.3a","WBGene00018189","nhr-181",4095040,4100485,"Y","-","-","-","-","-","-","-","-",NA,NA,"Y","-"
"2258","T09D3.4a","WBGene00020385","nhr-216",5354053,5358872,"-","-","-","-","Y","-","-","-","-",NA,NA,"Y","-"
"2259","F55C9.8","WBGene00010105","fbxb-62",19301076,19302034,"-","-","-","-","-","-","-","Y","-",NA,NA,"Y","-"
"2260","T24A6.10a","WBGene00020749","srbc-67",3538929,3540329,"Y","-","-","-","-","-","-","-","-",NA,NA,"Y","-"
"2261","T05H4.15a","WBGene00020276","-",6440174,6441713,"-","-","-","Y","-","-","-","-","-",NA,NA,"Y","-"
"2262","Y51A2A.7","WBGene00013063","clec-249",18305181,18305571,"-","-","-","-","-","-","-","Y","-",NA,NA,"Y","-"
"2263","F11A5.12","WBGene00008678","stdh-2",16224327,16225655,"-","-","-","-","-","Y","Y","Y","-",NA,NA,"Y","-"
"2264","EGAP9.4","WBGene00044545","-",6576867,6577541,"-","-","-","Y","-","-","-","-","-",NA,NA,"Y","-"
"2265","F21A3.1","WBGene00005481","srh-276",15529369,15530767,"-","-","-","-","-","-","-","Y","-",NA,NA,"Y","-"
"2266","EGAP9.3","WBGene00017151","-",6578164,6580182,"-","-","-","Y","-","-","-","-","-",NA,NA,"Y","-"
"2267","EGAP9.2","WBGene00001506","fut-2",6573939,6575890,"-","-","-","Y","-","-","-","-","-",NA,NA,"Y","-"
"2268","Y68A4A.13","WBGene00044212","-",17207208,17208145,"-","-","-","-","-","-","-","Y","-",NA,NA,"Y","-"
"2269","F14D7.18","WBGene00206501","-",14289833,14290736,"-","-","-","-","-","-","-","Y","-",NA,NA,"Y","-"
"2270","F14D7.14","WBGene00045490","-",14309932,14310318,"-","-","-","-","-","-","-","Y","-",NA,NA,"Y","-"
"2271","H12D21.10a","WBGene00010386","-",14899791,14911929,"-","-","-","-","-","-","-","Y","-",NA,NA,"Y","-"
"2272","F14D7.12","WBGene00045331","-",14300014,14300561,"-","-","-","-","-","-","-","Y","-",NA,NA,"Y","-"
"2273","Y32G9A.3a","WBGene00021302","-",1911433,1913619,"Y","-","Y","-","-","-","-","-","-",NA,NA,"Y","-"
"2274","T26F2.1b","WBGene00012057","-",13974563,13976550,"-","-","-","-","-","-","-","Y","-",NA,NA,"Y","-"
"2275","K04F1.5","WBGene00005229","srh-3",1682579,1685089,"-","-","Y","-","-","-","-","-","-",NA,NA,"Y","-"
"2276","K04F1.4","WBGene00005838","srw-91",1679208,1680870,"-","-","Y","-","-","-","-","-","-",NA,NA,"Y","-"
"2277","K04F1.7","WBGene00019386","irld-42",1668516,1670761,"-","-","Y","-","-","-","-","-","-",NA,NA,"Y","-"
"2278","T10C6.14","WBGene00001875","his-1",16042486,16043013,"-","-","-","-","-","Y","Y","Y","-",NA,NA,"Y","-"
"2279","C44C3.8","WBGene00005306","srh-85",2986192,2987507,"Y","Y","Y","-","-","-","-","-","-",NA,NA,"Y","-"
"2280","E01B7.1","WBGene00008441","usp-50",17924916,17934232,"-","-","-","-","-","-","-","Y","-",NA,NA,"Y","-"
"2281","F37B4.13a","WBGene00005447","srh-240",2865199,2867284,"Y","Y","Y","-","-","-","-","-","-",NA,NA,"Y","-"
"2282","Y73C8C.12","WBGene00044524","-",3125212,3125469,"Y","-","-","-","-","-","-","-","-",NA,NA,"Y","-"
"2283","Y73C8C.11","WBGene00006131","str-69",3104790,3105910,"Y","-","Y","-","-","-","-","-","-",NA,NA,"Y","-"
"2284","Y73C8C.10","WBGene00022267","-",3125496,3127770,"Y","-","-","-","-","-","-","-","-",NA,NA,"Y","-"
"2285","B0238.12","WBGene00015076","-",5265844,5268828,"-","-","-","-","Y","-","-","-","-",NA,NA,"Y","-"
"2286","B0238.10","WBGene00015074","natc-2",5270857,5275562,"-","-","-","-","Y","-","-","-","HCON_00133910-00001",3767733,3770478,"-","-"
"2287","B0238.11","WBGene00015075","-",5269476,5270842,"-","-","-","-","Y","-","-","-","HCON_00149520-00001",28619260,28624916,"-","-"
"2288","Y102A5C.21","WBGene00005338","srh-119",16972434,16974088,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"2289","F55C9.5","WBGene00010102","-",19290616,19291252,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"2290","T09F5.16","WBGene00023506","srz-11",15163082,15164518,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"2291","T20B3.4","WBGene00005424","srh-214",16828235,16829755,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"2292","T20B3.5","WBGene00005426","srh-216",16825290,16827592,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"2293","T20B3.2","WBGene00006585","tni-3",16833634,16835128,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"2294","T20B3.3","WBGene00005425","srh-215",16830557,16832021,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"2295","F53E10.4a","WBGene00018760","irg-3",2592487,2595062,"Y","-","Y","-","-","-","-","-","-",NA,NA,"-","-"
"2296","T09F5.10","WBGene00011669","-",15180057,15181843,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"2297","AH10.4","WBGene00007085","-",14137348,14137866,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"2298","M03E7.5","WBGene00019757","memb-2",5618259,5619201,"-","-","-","-","Y","-","-","-","-",NA,NA,"-","-"
"2299","AH10.2","WBGene00007083","-",14156831,14157622,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"2300","T01C2.1","WBGene00000071","acy-4",5624727,5630892,"-","-","-","-","Y","-","-","-","-",NA,NA,"-","-"
"2301","C44C3.7","WBGene00005886","srw-139",2984077,2985409,"Y","Y","Y","-","-","-","-","-","-",NA,NA,"-","-"
"2302","F59A7.9","WBGene00019096","cysl-4",2004959,2006805,"Y","-","Y","-","-","-","-","-","-",NA,NA,"-","-"
"2303","T21H3.3a","WBGene00000552","cmd-1",1156265,1158167,"-","-","Y","-","-","-","-","-","HCON_00162960-00001",47442749,47447652,"-","Y"
"2304","T05H4.12","WBGene00020275","atp-4",6426130,6427282,"-","-","-","Y","-","-","-","-","-",NA,NA,"-","Y"
"2305","T05H4.10","WBGene00020273","-",6417481,6424155,"-","-","-","Y","-","-","-","-","HCON_00154620-00001",36679330,36683617,"-","-"
"2306","C44C3.1","WBGene00005871","srw-124",2976587,2977886,"Y","Y","Y","-","-","-","-","-","-",NA,NA,"-","-"
"2307","M03E7.1","WBGene00019753","-",5621690,5624746,"-","-","-","-","Y","-","-","-","-",NA,NA,"-","-"
"2308","T20B3.1b","WBGene00011850","-",16815567,16820717,"-","-","-","-","-","-","-","Y","HCON_00132360-00001",1534914,1544777,"-","-"
"2309","K04A8.6b","WBGene00001089","dre-1",6533615,6546500,"-","-","-","Y","-","-","-","-","-",NA,NA,"-","-"
"2310","R08A2.5b","WBGene00011136","-",14712736,14714072,"-","-","-","-","-","-","-","Y","HCON_00146570-00001",24011855,24023102,"-","-"
"2311","W06G6.17","WBGene00086565","-",16644520,16645251,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","-"
"2312","F53E4.1d","WBGene00009978","-",15652426,15668449,"-","-","-","-","-","-","-","Y","HCON_00161590-00001",45562770,45570134,"-","Y"
"2313","F14H8.4","WBGene00008834","-",15023844,15025272,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","Y"
"2314","Y102A5C.22","WBGene00005945","srx-54",16975219,16976717,"-","-","-","-","-","-","-","Y","-",NA,NA,"-","Y"
"2315","Y39H10A.7a","WBGene00000498","chk-1",3757039,3759469,"Y","-","-","-","-","-","-","-","-",NA,NA,"-","Y"
"2316","Y59A8B.22a","WBGene00013354","snx-6",17968263,17980082,"-","-","-","-","-","-","-","Y","HCON_00153920-00001",35700696,35742290,"-","-"
"2317","C24G6.3","WBGene00016060","mms-19",5514348,5520524,"-","-","-","-","Y","-","-","-","HCON_00148790-00001",27527319,27551038,"-","-"
"2318","F26F12.8","WBGene00044544","-",5854760,5855324,"-","-","-","-","Y","-","-","-","HCON_00156780-00001",39551183,39554151,"Y","-"
"2319","R11H6.4a","WBGene00011252","-",14610071,14610705,"-","-","-","-","-","-","-","Y","-",NA,NA,"Y","-"
"2320","T03D3.11","WBGene00005626","srj-44",2844563,2845871,"Y","Y","Y","-","-","-","-","-","-",NA,NA,"Y","-"
"2321","F26F12.2","WBGene00017833","-",5837572,5838613,"-","-","-","-","Y","-","-","-","-",NA,NA,"Y","-"
"2322","F26F12.1","WBGene00000713","col-140",5835855,5836871,"-","-","-","-","Y","-","-","-","-",NA,NA,"Y","-"
"2323","T03D3.12","WBGene00005628","srj-49",2846250,2848340,"Y","Y","Y","-","-","-","-","-","-",NA,NA,"Y","-"
"2324","F26F12.7","WBGene00002637","let-418",5826823,5832877,"-","-","-","-","Y","-","-","-","-",NA,NA,"Y","-"
"2325","T03D3.14","WBGene00005635","srj-57",2854393,2855573,"Y","Y","Y","-","-","-","-","-","-",NA,NA,"Y","-"
"2326","F26F12.5","WBGene00017836","-",5864036,5865185,"-","-","-","-","Y","-","-","-","HCON_00132920-00001",2454906,2457040,"-","-"
"2327","F26F12.4","WBGene00017835","-",5866134,5867952,"-","-","-","-","Y","-","-","-","HCON_00156770-00001",39539809,39543997,"Y","-"
"2328","W02H5.6a","WBGene00005477","srh-271",2618950,2621979,"Y","-","Y","-","-","-","-","-","-",NA,NA,"Y","-"
"2329","F15E11.11a","WBGene00017497","irld-32",2331916,2334110,"Y","-","Y","-","-","-","-","-","-",NA,NA,"Y","-"
"2330","F57G8.1","WBGene00005395","srh-180",16317544,16318816,"-","-","-","-","-","Y","Y","Y","-",NA,NA,"Y","-"
"2331","F57G8.6","WBGene00010215","nhr-193",16342429,16344401,"-","-","-","-","-","Y","-","Y","-",NA,NA,"Y","-"
"2332","T06A1.4c","WBGene00020279","glb-25",1947892,1953555,"Y","-","Y","-","-","-","-","-","-",NA,NA,"Y","-"
"2333","F57G8.4","WBGene00005834","srw-87",16336626,16338277,"-","-","-","-","-","Y","-","Y","-",NA,NA,"Y","-"
"2334","F57G8.5","WBGene00010214","slc-9B.2",16339024,16341536,"-","-","-","-","-","Y","-","Y","-",NA,NA,"Y","-"
"2335","CD4.7b","WBGene00016992","zhit-1",5595653,5596551,"-","-","-","-","Y","-","-","-","-",NA,NA,"Y","-"
"2336","F59A1.18","WBGene00206506","-",17686079,17686952,"-","-","-","-","-","-","-","Y","-",NA,NA,"Y","-"
"2337","F59A1.16","WBGene00010301","-",17684108,17684968,"-","-","-","-","-","-","-","Y","-",NA,NA,"Y","-"
"2338","F59A1.15","WBGene00010300","-",17680619,17683872,"-","-","-","-","-","-","-","Y","-",NA,NA,"Y","-"
"2339","F59A1.14","WBGene00006151","str-93",17671700,17673443,"-","-","-","-","-","-","-","Y","-",NA,NA,"Y","-"
"2340","F59A1.10","WBGene00010296","dgat-2",17660303,17661810,"-","-","-","-","-","-","-","Y","-",NA,NA,"Y","-"
"2341","R10E8.3","WBGene00011209","-",18234500,18236757,"-","-","-","-","-","-","-","Y","-",NA,NA,"Y","-"
"2342","Y70C5C.4","WBGene00005354","srh-137",16715480,16716718,"-","-","-","-","-","-","-","Y","-",NA,NA,"Y","-"
"2343","Y70C5C.6","WBGene00003702","nhr-112",16722011,16723844,"-","-","-","-","-","-","-","Y","-",NA,NA,"Y","-"
"2344","Y70C5C.1","WBGene00013492","-",16700199,16704409,"-","-","-","-","-","-","-","Y","-",NA,NA,"Y","-"
"2345","Y32B12B.3","WBGene00012523","srbc-65",16550980,16552282,"-","-","-","-","-","Y","-","Y","-",NA,NA,"Y","-"
